351/1354,LADY DEATH FANTASIES NAUGHTY ALABASTER ED (MR),,„1¤727.00,,,COFFIN COMICS
351/1355,LA MUERTA VENGEANCE #1 STANDARD ED (MR),,„1¤75.85,,,COFFIN COMICS
351/1356,LA MUERTA VENGEANCE #1 ACTION ED (MR),,„1¤75.85,,,COFFIN COMICS
351/1357,LA MUERTA VENGEANCE #1 FOIL PREMIUM ED (MR),,„1¤718.25,,,COFFIN COMICS
351/1358,LA MUERTA VENGEANCE #1 NAUGHTY ED (MR),,„1¤727.00,,,COFFIN COMICS
351/1360,SINK #5 (OF 5) (MR),,„1¤72.95,,,COMIXTRIBE
351/1361,YURUSHI GN,,„1¤76.70,,,COSMIC TIMES
351/1362,DEJAH THORIS #1 CVR A CAMPBELL,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1363,DEJAH THORIS #1 CVR B CHO,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1364,DEJAH THORIS #1 CVR C MCKONE,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1365,DEJAH THORIS #1 CVR D DAVILA,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1366,DEJAH THORIS #1 CVR E 1-10 VAR MCKONE B&W,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1371,DEJAH THORIS #1 LTD ED RED CAMPBELL CVR,,„1¤7187.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1372,DEJAH THORIS #1 ATLAS COMICS CHU SGN,,„1¤720.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1373,DEJAH THORIS #1 BLANK AUTHENTIX ED,,„1¤77.40,,,D. E./DYNAMITE ENTERTAINMENT
351/1374,WARLORD OF MARS DEJAH THORIS OMNIBUS TP 01 (MR),,„1¤727.00,,,D. E./DYNAMITE ENTERTAINMENT
351/1375,RED SONJA WORLDS AWAY TP 01,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1376,PUMPKINHEAD #1 (OF 5) CVR A JONES,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1377,PUMPKINHEAD #1 (OF 5) CVR B PHOTO,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1378,PUMPKINHEAD #1 (OF 5) CVR C HAESER,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1379,PUMPKINHEAD #1 (OF 5) CVR D 1-10 VAR JONES,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1382,PUMPKINHEAD #1 (OF 5) BLANK AUTHENTIX,,„1¤77.40,,,D. E./DYNAMITE ENTERTAINMENT
351/1383,REANIMATOR TP,,„1¤712.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1384,LIVING CORPSE OMNIBUS TP,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1385,LIVING CORPSE EXHUMED TP,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1386,DEVILERS TP (MR),,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1387,COMPLETE RAISE THE DEAD TP (MR),,„1¤720.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1388,XENA #1 (OF 5) CVR A FINCH,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1389,XENA #1 (OF 5) CVR B CIFUENTES,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1390,XENA #1 (OF 5) CVR C 1-10 VAR FINICH VIRGIN,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1391,XENA #1 (OF 5) CVR D 1-20 VAR CIFUENTES B&W,,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1392,XENA #1 (OF 5) CVR E 1-25 VAR FINCH B&W,,„1¤714.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1393,XENA #1 (OF 5) BLANK AUTHETIX CVR,,„1¤77.40,,,D. E./DYNAMITE ENTERTAINMENT
351/1394,XENA WARRIOR PRINCESS OMNIBUS TP 01,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1395,XENA WARRIOR PRINCESS CLASSIC YEARS OMNIBUS TP,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1396,XENA WARRIOR PRINCESS ALL ROADS TP,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1397,KISS AOD #1 (OF 5) CVR A STRAHM,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1398,KISS AOD #1 (OF 5) CVR B MONTES,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1399,KISS AOD #1 (OF 5) CVR C HAESER,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1400,KISS AOD #1 (OF 5) CVR D 1-10 VAR STRAHM B&W,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1405,ARMY OF DARKNESS OMNIBUS TP 03,,„1¤720.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1406,VAMPIRELLA ARMY OF DARKNESS TP,,„1¤711.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1407,XENA ARMY OF DARKNESS TP 02 WHAT AGAIN,,„1¤712.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1408,ARMY OF DARKNESS XENA FOREVER AND A DAY TP,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1409,ASH & THE ARMY OF DARKNESS TP,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1410,ARMY OF DARKNESS VS HACK SLASH TP,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1411,KISS THE ELDER TP 01 WORLD WITHOUT SUN,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1412,KISS DEMON TP,,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1413,LEGENDERRY RED SONJA #1 (OF 5) CVR A BENITEZ,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1414,LEGENDERRY RED SONJA #1 (OF 5) CVR B 1-10 VAR B&W ,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1417,LEGENDERRY RED SONJA #1 (OF 5) BLANK AUTHENTIX,,„1¤77.40,,,D. E./DYNAMITE ENTERTAINMENT
351/1418,LEGENDERRY A STEAMPUNK ADV TP,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1419,LEGENDERRY GREEN HORNET TP,,„1¤712.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1420,LEGENDERRY RED SONJA TP,,„1¤712.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1421,LEGENDERRY VAMPIRELLA TP,,„1¤712.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1422,PRECINCT TP,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1423,JAMES BOND M ONE SHOT SPECIAL,,„1¤73.70,,,D. E./DYNAMITE ENTERTAINMENT
351/1424,JAMES BOND BLACK BOX HC,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1425,JAMES BOND FELIX LEITER HC,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1426,JAMES BOND TP 01 VARGR,,„1¤712.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1427,MYOPIA RISE OF THE DOMES,,„1¤73.70,,,D. E./DYNAMITE ENTERTAINMENT
351/1428,MYOPIA SPECIAL #1 NEW PTG,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1429,RED SONJA #14 CVR A MEYERS,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1430,RED SONJA #14 CVR B GOMEZ,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1431,RED SONJA #14 CVR C LAGACE,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1432,RED SONJA #14 CVR D COSPLAY,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1433,RED SONJA #14 CVR E BALTAZAR EXC SUBSCRIPTION VAR,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1434,RED SONJA #14 CVR F 1-10 VAR MEYERS B&W,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1437,RED SONJA #7 GROUPEES EXC VAR,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1438,RED SONJA #8 GROUPEES EXC VAR,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1439,RED SONJA #9 GROUPEES EXC VAR,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1440,RED SONJA #10 GROUPEES EXC VAR,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1441,RED SONJA #11 GROUPEES EXC VAR,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1442,VAMPIRELLA DYNAMITE YEARS OMNIBUS TP 02,Our Price,„1¤726.09,Reduced from,„1¤735.99,D. E./DYNAMITE ENTERTAINMENT
351/1443,KISS VAMPIRELLA TP,Our Price,„1¤713.04,Reduced from,„1¤717.99,D. E./DYNAMITE ENTERTAINMENT
351/1444,ART OF VAMPIRELLA DYNAMITE YEARS HC,,„1¤727.00,,,D. E./DYNAMITE ENTERTAINMENT
351/1445,VAMPIRELLA ARCHIVES HC 02,,„1¤733.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1446,VAMPIRELLA ARCHIVES HC 03,,„1¤733.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1447,VAMPIRELLA ARCHIVES HC 04,,„1¤733.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1448,VAMPIRELLA ARCHIVES HC 05 (MR),,„1¤733.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1449,VAMPIRELLA ARCHIVES HC 06 (MR),,„1¤733.75,,,D. E./DYNAMITE ENTERTAINMENT
351/1450,HACK SLASH VS VAMPIRELLA #5 (OF 5) CVR A ZULLO,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1451,HACK SLASH VS VAMPIRELLA #5 (OF 5) CVR B SUDZUKA,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1452,HACK SLASH VS VAMPIRELLA #5 (OF 5) CVR C 1-10 VAR VIRGIN,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1454,BARBARELLA #3 CVR A CIFUENTES (MR),,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1455,BARBARELLA #3 CVR B FORNES (MR),,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1456,BARBARELLA #3 CVR C WIJINGAARD (MR),,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1457,BARBARELLA #3 CVR D FEISTER (MR),,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1458,BARBARELLA #3 CVR E YARAR EXC SUBSCRIPTION VAR (MR),,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1459,BARBARELLA #3 CVR F 1-10 VAR CIFUENTES (MR),,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1460,BARBARELLA #3 CVR G 1-20 VAR FORNES (MR),,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1462,BSG VS BSG #2 (OF 6) CVR A LOPRESTI,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1463,BSG VS BSG #2 (OF 6) CVR B DESJARDINS,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1464,BSG VS BSG #2 (OF 6) CVR C ADAMS ACTION FIGURE,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1465,BSG VS BSG #2 (OF 6) CVR D CASTRO APOLLO SPLIT,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1466,BSG VS BSG #2 (OF 6) CVR E 1-10 VAR LOPRESTI,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1469,AGENT 47 BIRTH OF HITMAN #4 CVR A LAU,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1470,AGENT 47 BIRTH OF HITMAN #4 CVR B GAMEPLAY,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1472,AGENT 47 BIRTH OF HITMAN #4 CVR D 1-20 VAR VIRGIN ,,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1473,BETTIE PAGE #8 CVR A LINSNER,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1474,BETTIE PAGE #8 CVR B CHANTLER,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1475,BETTIE PAGE #8 CVR C PHOTO,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1479,BIONIC MAN OMNIBUS TP 01,Our Price,„1¤726.09,Reduced from,„1¤735.99,D. E./DYNAMITE ENTERTAINMENT
351/1480,JAMES BOND THE BODY #2 CVR A CASALANGUIDA,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1481,JAMES BOND THE BODY #2 CVR B 1-10 VAR B&W,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1482,JIM BUTCHER DRESDEN FILES DOG MEN HC,Our Price,„1¤716.67,Reduced from,„1¤722.99,D. E./DYNAMITE ENTERTAINMENT
351/1483,JIM BUTCHER DRESDEN FILES DOG MEN HC SGN,Our Price,„1¤726.09,Reduced from,„1¤735.99,D. E./DYNAMITE ENTERTAINMENT
351/1484,KILLER INSTINCT #6 (OF 6) CVR A CINAR,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1485,KILLER INSTINCT #6 (OF 6) CVR B SARRASECA,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1486,KILLER INSTINCT #6 (OF 6) CVR C ADAMS EXC SUBSCRIPTION VAR,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1489,SHEENA #6 CVR A SANAPO,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1490,SHEENA #6 CVR B SANTUCCI,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1491,SHEENA #6 CVR C PARENT,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1492,SHEENA #6 CVR D COSPLAY,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1493,SHEENA #6 CVR E 1-10 VAR SANAPO B&W,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1496,SHADOW BATMAN #5 (OF 6) CVR A PETERSON,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1497,SHADOW BATMAN #5 (OF 6) CVR B TAN,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1498,SHADOW BATMAN #5 (OF 6) CVR C CHARM,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1499,SHADOW BATMAN #5 (OF 6) CVR D CAREY,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1500,SHADOW BATMAN #5 (OF 6) CVR E EXC SUBSCRIPTION VAR,,„1¤72.95,,,D. E./DYNAMITE ENTERTAINMENT
351/1501,SHADOW BATMAN #5 (OF 6) CVR F 1-10 VAR CHARM,,„1¤75.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1502,SHADOW BATMAN #5 (OF 6) CVR G 1-20 VAR TAN,,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1506,SOVEREIGNS END OF THE GOLDEN AGE TP,Our Price,„1¤713.04,Reduced from,„1¤717.99,D. E./DYNAMITE ENTERTAINMENT
351/1507,SWORDQUEST TP,,„1¤714.50,,,D. E./DYNAMITE ENTERTAINMENT
351/1508,ART OF ATARI HC,,„1¤727.00,,,D. E./DYNAMITE ENTERTAINMENT
351/1509,ART OF ATARI POSTER COLLECTION SC,,„1¤718.25,,,D. E./DYNAMITE ENTERTAINMENT
351/1510,ATARI CLASSICS SWORDQUEST TP,,„1¤711.99,,,D. E./DYNAMITE ENTERTAINMENT
351/1512,WOMEN DYNAMITE RED SONJA ARTHUR ADAMS BUST B&W,,„1¤785.30,,,D. E./DYNAMITE ENTERTAINMENT
351/1513,WOMEN DYNAMITE DEJAH THORIS STATUE ARTIST PROOF,,„1¤7220.96,,,D. E./DYNAMITE ENTERTAINMENT
351/1514,LAST TEMPTATION FINE ART LITHO GAIMAN ZULLI SGN,,„1¤776.78,,,D. E./DYNAMITE ENTERTAINMENT
351/1515,MALEFIC #6 (OF 8),,„1¤73.70,,,"DEVILS DUE /1FIRST COMICS, LLC"
351/1516,NIGHTMARE WORLD OMNIBUS,,„1¤747.25,,,"DEVILS DUE /1FIRST COMICS, LLC"
351/1517,YELLOW GN 03 (MR),,„1¤79.99,,,DIGITAL MANGA
351/1518,YELLOW GN 04 (MR),,„1¤79.99,,,DIGITAL MANGA
351/1519,YELLOW II GN 02 (OF 3) (MR),,„1¤74.45,,,DIGITAL MANGA
351/1520,SAM GLANZMAN USS STEVENS COLLECTED STORIES HC,,„1¤727.00,,,DIGITAL MANGA
351/1521,SAM GLANZMAN SAILORS STORY GN,,„1¤714.50,,,DOVER PUBLICATIONS
351/1522,SAM GLANZMAN ATTU COLLECTED ED TP,,„1¤714.50,,,DOVER PUBLICATIONS
351/1523,BORDER WORLDS GN (MR),,„1¤720.75,,,DOVER PUBLICATIONS
351/1524,NIGHT AND THE ENEMY GN,,„1¤79.99,,,DOVER PUBLICATIONS
351/1525,PALEO COMPLETE COLLECTION TP,,„1¤714.50,,,DOVER PUBLICATIONS
351/1526,PRIVATE BEACH COMPLETE TP,,„1¤712.50,,,DOVER PUBLICATIONS
351/1527,PUMA BLUES COMPLETE SAGA HC,,„1¤720.75,,,DOVER PUBLICATIONS
351/1528,SEEKERS INTO MYSTERY TP (MR),,„1¤723.99,,,DOVER PUBLICATIONS
351/1529,UMBRA COMPLETE TP (MR),,„1¤712.50,,,DOVER PUBLICATIONS
351/1530,WANDERING STAR OMNIBUS HC ED,,„1¤727.00,,,DOVER PUBLICATIONS
351/1531,KILLING & DYING GN TOMINE (MR),,„1¤714.50,,,DRAWN & QUARTERLY
351/1532,MOOMIN WINTER GN,,„1¤76.70,,,DRAWN & QUARTERLY
351/1533,RED COLORED ELEGY GN (MR),,„1¤712.50,,,DRAWN & QUARTERLY
351/1534,BIG QUESTIONS TP (MR),,„1¤722.50,,,DRAWN & QUARTERLY
351/1535,COMIX RETROSPECTIVE SPIEGELMAN HCW PTG) (MR),,„1¤720.75,,,DRAWN & QUARTERLY
351/1536,D&Q 25 YEARS OF COMTEMP CARTOON COMIC & GRAPHIC NOVEL HC (MR,,„1¤722.50,,,DRAWN & QUARTERLY
351/1537,MOOMIN AND THE COMET GN,,„1¤75.99,,,DRAWN & QUARTERLY
351/1538,MOOMIN ON THE RIVIERA GN,,„1¤75.99,,,DRAWN & QUARTERLY
351/1539,SHOWA HISTORY OF JAPAN TP 01 1926 -1939,,„1¤713.75,,,DRAWN & QUARTERLY
351/1540,DF DARK KNIGHTS RISING WILD HUNT #1 SNYDER SGN (R,,„1¤727.00,,,DYNAMIC FORCES
351/1541,DF DARK NIGHTS METAL #1 COMICXPOSURE EXC CVR,,„1¤720.75,,,DYNAMIC FORCES
351/1542,DF DOOMSDAY CLOCK #1 JIM LEE SGN,,„1¤7187.50,,,DYNAMIC FORCES
351/1543,DF DOOMSDAY CLOCK #1 CGC GRADED,,„1¤797.49,,,DYNAMIC FORCES
351/1544,DF MARVEL LEGACY #1 QUESADA SGN,,„1¤767.50,,,DYNAMIC FORCES
351/1545,DF DEJAH THORIS #1 DF EXC GRADIENT CAMPBELL CVR,,„1¤7187.50,,,DYNAMIC FORCES
351/1546,DF PETER PARKER SPECTACULAR SPIDER-MAN #300 KUBERT SGN,,„1¤747.25,,,DYNAMIC FORCES
351/1547,DF PETER PARKER SPECTACULAR SPIDER-MAN #300 LEE SGN,,„1¤7449.99,,,DYNAMIC FORCES
351/1548,DF AMAZING SPIDER-MAN VENOM INC ALPHA #1 ROMITA SGN,,„1¤7127.50,,,DYNAMIC FORCES
351/1549,DF AMAZING SPIDER-MAN #789 HAESER SKETCH LEE ROMITA SGN,,„1¤7637.50,,,DYNAMIC FORCES
351/1550,DF DESPICABLE DEADPOOL #287 RED NICIEZA SGN,,„1¤747.25,,,DYNAMIC FORCES
351/1551,DF DOOM PATROL JLA SPECIAL #1 ORLANDO SGN,,„1¤727.00,,,DYNAMIC FORCES
351/1552,DF JLA DOOM PATROL SPECIAL #1 ORLANDO SGN,,„1¤727.00,,,DYNAMIC FORCES
351/1553,DF WALKING DEAD #175 HAESER SKETCH REMARK,,„1¤747.25,,,DYNAMIC FORCES
351/1554,DF WALKING DEAD #175 RED GAUDIANO SGN,,„1¤720.75,,,DYNAMIC FORCES
351/1555,DF AMAZING SPIDER-MAN #29 COMICXPOSURE EXC,,„1¤720.75,,,DYNAMIC FORCES
351/1556,DF EDGE OF VENOMVERSE #1 COMICXPOSURE EXC,,„1¤720.75,,,DYNAMIC FORCES
351/1557,DF VENOMVERSE #1 COMICXPOSURE EXC,,„1¤720.75,,,DYNAMIC FORCES
351/1558,DF BACK TO THE FUTURE #25 AOD COLLECTIBLES EXC,,„1¤714.50,,,DYNAMIC FORCES
351/1559,DF TMNT ONGOING #75 AOD COLLECTIBLES EXC,,„1¤714.50,,,DYNAMIC FORCES
351/1560,EC PICTO FICTION LIBRARY COMPLETE SET,,„1¤7100.99,,,EC COMICS
351/1561,EC ARCHIVES CRIME SUSPENSTORIES HC 01,,„1¤733.75,,,EC COMICS
351/1562,EC ARCHIVES SHOCK SUSPENSTORIES HC 02,,„1¤733.75,,,EC COMICS
351/1563,EC ARCHIVES TALES FROM THE CRYPT HC 03,,„1¤733.75,,,EC COMICS
351/1564,EC ARCHIVES FRONTLINE COMBAT HC 01,,„1¤733.75,,,EC COMICS
351/1565,EC ARCHIVES TWO FISTED TALES HC 01,,„1¤733.75,,,EC COMICS
351/1566,EC ARCHIVES TWO-FISTED TALES HC 02,,„1¤733.75,,,EC COMICS
351/1567,EC ARCHIVES WEIRD SCIENCE HC 02,,„1¤733.75,,,EC COMICS
351/1568,EC ARCHIVES WEIRD SCIENCE HC 03,,„1¤733.75,,,EC COMICS
351/1576,GRAPHIC CLASSICS GN 25 CANINE FELINE,,„1¤714.50,,,EUREKA PRODUCTIONS
351/1577,WHY ART GN,,„1¤711.50,,,FANTAGRAPHICS BOOKS
351/1578,HOW TO BE HAPPY HC,,„1¤718.25,,,FANTAGRAPHICS BOOKS
351/1579,FLAYED CORPSE AND OTHER STORIES HC (MR),,„1¤718.25,,,FANTAGRAPHICS BOOKS
351/1580,JESSICA FARM GN 01 (MR),,„1¤712.50,,,FANTAGRAPHICS BOOKS
351/1581,JESSICA FARM GN 02 (MR),,„1¤712.50,,,FANTAGRAPHICS BOOKS
351/1582,BLACK RIVER GN (MR),,„1¤713.75,,,FANTAGRAPHICS BOOKS
351/1584,GODHEAD GN (MR),,„1¤718.25,,,FANTAGRAPHICS BOOKS
351/1585,TOTAL JAZZ HC (MR),,„1¤714.50,,,FANTAGRAPHICS BOOKS
351/1586,DAVE SHERIDAN LIFE W DEALER MCDOPE LEATHER NUN HC (MR),,„1¤723.99,,,FANTAGRAPHICS BOOKS
351/1587,EXCAVATION HC,,„1¤720.75,,,FANTAGRAPHICS BOOKS
351/1588,ZONZO HC (MR),,„1¤711.50,,,FANTAGRAPHICS BOOKS
351/1589,INTERVIEW HC,,„1¤718.25,,,FANTAGRAPHICS BOOKS
351/1590,ZANARDI HC,,„1¤720.75,,,FANTAGRAPHICS BOOKS
351/1591,SIMPLY SAMUEL HC,,„1¤718.25,,,FANTAGRAPHICS BOOKS
351/1592,GROSZ HC,,„1¤714.50,,,FANTAGRAPHICS BOOKS
351/1593,PEPPY IN THE WILD WEST GN HERGE,,„1¤712.50,,,FANTAGRAPHICS BOOKS
351/1594,FOG OVER TOLBIAC BRIDGE HC TARDI,,„1¤714.50,,,FANTAGRAPHICS BOOKS
351/1595,BOTTOMLESS BELLY BUTTON SC,,„1¤720.75,,,FANTAGRAPHICS BOOKS
351/1596,BLAZING COMBAT HC (MR),,„1¤720.75,,,FANTAGRAPHICS BOOKS
351/1597,SPEAK GN 2ND ED,,„1¤714.50,,,"FARRAR, STRAUS AND GIROUX"
351/1598,CUCUMBER QUEST SC GN 02 RIPPLE KINGDOM,,„1¤79.99,,,01 FIRST SECOND
351/1601,IS THIS GUY FOR REAL GN,,„1¤712.50,,,01 FIRST SECOND
351/1602,PRINCE & DRESSMAKER GN,,„1¤710.75,,,01 FIRST SECOND
351/1604,ANDRE THE GIANT LIFE & LEGEND GN,,„1¤710.75,,,01 FIRST SECOND
351/1605,BOXERS & SAINTS BOXED SET,,„1¤719.50,,,01 FIRST SECOND
351/1606,MARK SCHULTZ XENOZOIC COMPLETE NEW PTG TP,,„1¤727.00,,,FLESK PUBLICATIONS
351/1607,NVRLND TP,,„1¤711.99,,,451 MEDIA GROUP
351/1608,OVERSTREET COMIC BK PG SC 47 BATMAN STERANKO CVR,,„1¤720.75,,,GEMSTONE PUBLISHING
351/1609,OVERSTREET COMIC BK PG HC 47 BATMAN STERANKO CVR,,„1¤723.99,,,GEMSTONE PUBLISHING
351/1610,OVERSTREET COMIC BK PG SC 47 ROM CVR,,„1¤720.75,,,GEMSTONE PUBLISHING
351/1611,OVERSTREET COMIC BK PG HC 47 ROM CVR,,„1¤723.99,,,GEMSTONE PUBLISHING
351/1612,OVERSTREET COMIC BK PG SC 47 HALL OF FAME STAR SLAMMERS,,„1¤720.75,,,GEMSTONE PUBLISHING
351/1613,OVERSTREET COMIC BK PG HC 47 HALL OF FAME STAR SLAMMERS,,„1¤723.99,,,GEMSTONE PUBLISHING
351/1614,OVERSTREET GUIDE SC COLLECTING COMICS JUSKO BM CVR,,„1¤714.50,,,GEMSTONE PUBLISHING
351/1615,OVERSTREET GUIDE SC COLLECTING COMIC & ANIMATION ART,,„1¤79.99,,,GEMSTONE PUBLISHING
351/1616,OVERSTREET GUIDE SC GRADING COMICS 2016 ED,,„1¤718.25,,,GEMSTONE PUBLISHING
351/1617,OVERSTREET GUIDE SC COLLECTING MOVIE POSTERS,,„1¤711.50,,,GEMSTONE PUBLISHING
351/1618,OVERSTREET GUIDE SC COLLECTING VIDEO GAMES,,„1¤711.50,,,GEMSTONE PUBLISHING
351/1619,OVERSTREET GUIDE SC COLLECTING CONCERT POSTERS,,„1¤711.50,,,GEMSTONE PUBLISHING
351/1620,OVERSTREET GUIDE SC COLLECTING HORROR,,„1¤714.50,,,GEMSTONE PUBLISHING
351/1622,BUNNY VS MONKEY GN 03,,„1¤75.99,,,GRAPHIX
351/1623,CLEM HETHERINGTON GN 01 IRONWOOD RACE,,„1¤711.50,,,GRAPHIX
351/1624,CLEM HETHERINGTON HC GN 01 IRONWOOD RACE,,„1¤718.25,,,GRAPHIX
351/1625,SPARKS GN,,„1¤79.99,,,GRAPHIX
351/1626,SPARKS HC GN,,„1¤718.25,,,GRAPHIX
351/1627,ZOT TP 01 COMP BLACK & WHITE STORIES 1987- 1991,,„1¤712.50,,,HARPER COLLINS PUBLISHERS 
351/1628,1985 BLACK HOLE REPO #5 (MR),,„1¤72.95,,,HEAVY METAL MAGAZINE
351/1629,IRON MAIDEN LEGACY OF THE BEAST #5 (OF 5) CVR A CASAS (MR),,„1¤72.95,,,HEAVY METAL MAGAZINE
351/1630,IRON MAIDEN LEGACY OF THE BEAST #5 (OF 5) CVR B TBD,,„1¤72.95,,,HEAVY METAL MAGAZINE
